Store,Date,Weekly_Sales,IsHoliday,Temperature,Fuel_Price,MarkDown1,MarkDown2,MarkDown3,MarkDown4,MarkDown5,CPI,Unemployment,Type,Size,WeekOfYear,Month,Quarter,Year,HolidayName,lag_1,lag_2,lag_52,rolling_mean_4,rolling_std_4
35,2011-10-14,772859.25,False,64.78,3.541,,,,,,140.4784194,8.745,B,103681,41,10,4,2011,,791637.53,749676.95,798376.99,746477.2599999999,35417.4613320698
35,2011-10-21,811328.4,False,59.62,3.57,,,,,,140.4616048,8.745,B,103681,42,10,4,2011,,772859.25,791637.53,827705.82,754994.0449999999,37013.48880484292
35,2011-10-28,808821.5,False,51.81,3.569,,,,,,140.4447903,8.745,B,103681,43,10,4,2011,,811328.4,772859.25,857797.33,781375.5325,26330.021295662544
35,2011-11-04,653468.75,False,44.46,3.551,,,,,,140.4279758,8.745,B,103681,44,11,4,2011,,808821.5,811328.4,843755.12,796161.6699999999,17830.419840974788
35,2011-11-11,880576.33,False,49.69,3.53,22242.79,13392.67,1134.49,2951.74,5421.27,140.4111613,8.745,B,103681,45,11,4,2011,,653468.75,808821.5,870914.69,761619.4750000001,74211.23061646595
35,2011-11-18,820964.1,False,51.42,3.53,23654.62,110.12,103.34,951.51,1618.6,140.4127857,8.745,B,103681,46,11,4,2011,,880576.33,653468.75,846850.35,788548.745,95995.79630959498
35,2011-11-25,1733822.4,True,47.88,3.492,1333.24,,58563.24,20.97,6386.86,140.4217857,8.745,B,103681,47,11,4,2011,Thanksgiving,820964.1,880576.33,1781866.98,790957.67,96874.84986065656
35,2011-12-02,903606.03,False,50.55,3.452,5051.87,,3150.68,3945.27,26649.46,140.4307857,8.745,B,103681,48,12,4,2011,,1733822.4,820964.1,982598.88,1022207.895,484053.1396489702
35,2011-12-09,948964.99,False,46.28,3.415,1386.01,,529.1,955.48,9427.75,140.4397857,8.745,B,103681,49,12,4,2011,,903606.03,1733822.4,1108580.19,1084742.215,434119.0338400956
35,2011-12-16,1115255.65,False,40.68,3.413,5115.93,0.27,10748.31,601.89,14608.23,140.4700795,8.745,B,103681,50,12,4,2011,,948964.99,903606.03,1314987.4,1101839.38,424641.2213675182
35,2011-12-23,1550214.02,False,41.59,3.389,318.61,22.4,1429.48,20.98,4140.36,140.528765,8.745,B,103681,51,12,4,2011,,1115255.65,948964.99,1779236.54,1175412.2675,383230.8681629464
35,2011-12-30,904650.55,True,37.85,3.389,6742.63,34766.99,163.27,961.0,2074.13,140.5874505,8.745,B,103681,52,12,4,2011,Christmas,1550214.02,1115255.65,576332.05,1129510.1725,294858.25025799795
35,2012-01-06,671708.09,False,35.8,3.422,5956.88,13987.28,24.73,1685.24,6269.59,140.6461359,8.744,B,103681,1,1,1,2012,,904650.55,1550214.02,649289.75,1129771.3025,294591.8412042324
35,2012-01-13,625135.11,False,41.3,3.513,2428.51,7532.95,2.28,413.26,3750.02,140.7048214,8.744,B,103681,2,1,1,2012,,671708.09,904650.55,687670.78,1060457.0775,373392.6421203597
35,2012-01-20,669850.04,False,30.35,3.533,2498.37,4413.52,5.46,618.55,2393.77,140.8086118,8.744,B,103681,3,1,1,2012,,625135.11,671708.09,659902.07,937926.9425,426111.87555868825
35,2012-01-27,588722.99,False,36.96,3.567,2798.44,2928.52,1.46,446.0,9008.25,140.9124021,8.744,B,103681,4,1,1,2012,,669850.04,625135.11,633289.78,717835.9475,126390.35767094968
35,2012-02-03,746901.03,False,42.52,3.617,62567.6,3718.52,41.68,40201.38,4130.12,141.0161924,8.744,B,103681,5,2,1,2012,,588722.99,669850.04,747577.0499999999,638854.0575,39755.38467447703
35,2012-02-10,849779.14,True,37.86,3.64,11865.12,4373.03,23.69,11941.36,8357.61,141.1199827,8.744,B,103681,6,2,1,2012,Super Bowl,746901.03,588722.99,859258.17,657652.2925,68124.24455921396
35,2012-02-17,824568.39,False,37.24,3.695,20207.59,7982.96,2.64,9522.98,10733.96,141.2140357,8.744,B,103681,7,2,1,2012,,849779.14,746901.03,865305.88,713813.3,111298.19017573255
35,2012-02-24,805028.74,False,41.74,3.739,10463.9,6749.11,,5146.87,4553.22,141.3007857,8.744,B,103681,8,2,1,2012,,824568.39,849779.14,841129.26,752492.8875,117631.261694586
35,2012-03-02,766571.1,False,40.07,3.816,31880.88,1775.2,84.02,26264.78,1609.25,141.3875357,8.744,B,103681,9,3,1,2012,,805028.74,824568.39,850448.54,806569.325,43793.961849994106
35,2012-03-09,796351.35,False,44.32,3.848,16514.65,344.55,68.3,2596.73,2245.26,141.4742857,8.744,B,103681,10,3,1,2012,,766571.1,805028.74,830601.39,811486.8425,35102.506772064975
35,2012-03-16,793045.82,False,49.6,3.862,6972.24,222.12,1.2,1587.92,2214.43,141.55478,8.744,B,103681,11,3,1,2012,,796351.35,766571.1,800662.82,798129.895,24122.664614884507
35,2012-03-23,760671.1,False,57.3,3.9,25204.95,107.69,0.25,8359.06,5252.73,141.6269332,8.744,B,103681,12,3,1,2012,,793045.82,796351.35,762184.1,790249.2525000001,16574.524027916686
35,2012-03-30,744525.69,False,49.4,3.953,19560.85,77.41,7.4,4081.77,3629.96,141.6990864,8.744,B,103681,13,3,1,2012,,760671.1,793045.82,762620.9400000001,779159.8425,18153.77222704358
35,2012-04-06,860293.46,False,48.73,3.996,9093.04,,10.27,2383.68,4858.77,141.7712396,8.876,B,103681,14,4,2,2012,,744525.69,760671.1,813352.41,773648.49,25220.536568169035
35,2012-04-13,788633.42,False,52.22,4.044,4697.48,4222.33,10.5,1903.35,1156.1,141.8433929,8.876,B,103681,15,4,2,2012,,860293.46,744525.69,795157.2,789634.0175000001,51244.541207388975
35,2012-04-20,794660.24,False,62.62,4.027,2095.31,4447.75,6.05,149.91,2504.7,141.9015262,8.876,B,103681,16,4,2,2012,,788633.42,860293.46,841778.34,788530.9175,51194.08328861633
35,2012-04-27,721212.45,False,52.33,4.004,6477.02,1050.49,7.43,1123.9,1681.46,141.9596595,8.876,B,103681,17,4,2,2012,,794660.24,788633.42,811824.06,797028.2025,47732.19125138427
35,2012-05-04,772036.6,False,53.68,3.951,13647.64,,9.87,6114.76,4853.52,142.0177929,8.876,B,103681,18,5,2,2012,,721212.45,794660.24,835181.18,791199.8925000001,56835.211983066605
35,2012-05-11,802383.63,False,58.97,3.889,12297.04,,10.76,1040.0,2355.67,142.0759262,8.876,B,103681,19,5,2,2012,,772036.6,721212.45,826155.95,769135.6775,33350.244070965404
35,2012-05-18,819196.68,False,65.15,3.848,8475.44,,2.87,2133.81,2904.46,142.0970115,8.876,B,103681,20,5,2,2012,,802383.63,772036.6,776838.56,772573.23,36581.933851123045
35,2012-05-25,822167.17,False,64.77,3.798,8708.2,,296.24,1676.8,2399.15,142.1032776,8.876,B,103681,21,5,2,2012,,819196.68,802383.63,850708.6,778707.3400000001,43012.070050385664
35,2012-06-01,932195.52,False,73.4,3.742,12469.08,,9.66,3040.28,5859.48,142.1095438,8.876,B,103681,22,6,2,2012,,822167.17,819196.68,955466.84,803946.02,22987.279707156285
35,2012-06-08,873415.01,False,64.05,3.689,6984.56,44.0,287.97,851.39,5482.29,142.1158099,8.876,B,103681,23,6,2,2012,,932195.52,822167.17,855130.21,843985.7500000001,59448.15202237776
35,2012-06-15,848289.41,False,69.52,3.62,4983.83,6.8,1.04,2545.67,1991.41,142.1292548,8.876,B,103681,24,6,2,2012,,873415.01,932195.52,828594.86,861743.595,53154.582919708
35,2012-06-22,911696.0,False,73.23,3.564,5984.0,32.8,0.57,528.54,2636.77,142.1606464,8.876,B,103681,25,6,2,2012,,848289.41,873415.01,849397.5700000001,869016.7775000001,47029.804164976544
35,2012-06-29,892133.41,False,73.94,3.506,11690.61,-7.6,,3457.25,5129.74,142.1920381,8.876,B,103681,26,6,2,2012,,911696.0,848289.41,874453.88,891398.985,37674.85854605788
35,2012-07-06,985479.64,False,82.08,3.475,7808.9,7.0,47.5,6948.28,6443.45,142.2234298,8.839,B,103681,27,7,3,2012,,892133.41,911696.0,827717.85,881383.4575,27037.775099896586
35,2012-07-13,825763.48,False,78.95,3.523,3516.15,,0.15,1749.8,1430.23,142.2548214,8.839,B,103681,28,7,3,2012,,985479.64,892133.41,813845.5,909399.615,57230.59373654283
35,2012-07-20,841224.74,False,78.64,3.567,3934.52,,25.9,934.49,3512.52,142.2337569,8.839,B,103681,29,7,3,2012,,825763.48,985479.64,820188.42,903768.1325,65725.9819764772
35,2012-07-27,808030.15,False,76.01,3.647,5446.22,,10.88,6221.18,2764.62,142.2126924,8.839,B,103681,30,7,3,2012,,841224.74,825763.48,770820.27,886150.3175,72034.68923866052
35,2012-08-03,866216.36,False,75.22,3.654,35956.75,,11.63,21249.14,2079.74,142.1916279,8.839,B,103681,31,8,3,2012,,808030.15,841224.74,826820.71,865124.5025,81374.87931345629
35,2012-08-10,888368.8,False,78.44,3.722,9664.78,,63.72,2523.61,2076.6,142.1705634,8.839,B,103681,32,8,3,2012,,866216.36,808030.15,819911.89,835308.6825000001,24667.88391752494
35,2012-08-17,887979.47,False,76.51,3.807,3038.67,,,1401.93,2672.55,142.2157385,8.839,B,103681,33,8,3,2012,,888368.8,866216.36,820288.35,850960.0125,34496.00047434344
35,2012-08-24,895274.72,False,72.93,3.834,5726.77,,57.08,5332.71,4133.91,142.3105933,8.839,B,103681,34,8,3,2012,,887979.47,888368.8,897037.25,862648.6950000001,37855.36357761195
35,2012-08-31,931278.97,False,75.0,3.867,17617.15,,94.08,6324.67,3173.73,142.4054482,8.839,B,103681,35,8,3,2012,,895274.72,887979.47,813486.55,884459.8375,12615.518955397976
35,2012-09-07,984833.35,True,76.0,3.911,11678.32,,53.35,1976.76,8415.89,142.500303,8.839,B,103681,36,9,3,2012,Labor Day,931278.97,895274.72,922440.64,900725.49,20642.794120455983
35,2012-09-14,821568.64,False,68.72,3.948,8915.4,,16.27,1564.94,7400.92,142.5938833,8.839,B,103681,37,9,3,2012,,984833.35,931278.97,738792.11,924841.6275,44247.28549732953
35,2012-09-21,772302.94,False,66.1,4.038,6982.1,87.37,6.0,2085.94,9129.21,142.6798167,8.839,B,103681,38,9,3,2012,,821568.64,984833.35,705802.45,908238.92,68501.48058727055
35,2012-09-28,814099.86,False,64.92,3.997,20867.96,42.64,3.22,5895.05,3810.27,142.76575,8.839,B,103681,39,9,3,2012,,772302.94,821568.64,749676.95,877495.975,97651.35949859716
35,2012-10-05,866064.4,False,64.5,3.985,6855.08,,3.66,2468.47,2737.33,142.8516833,8.665,B,103681,40,10,4,2012,,814099.86,772302.94,791637.53,848201.1974999999,93632.4105684882
35,2012-10-12,873643.14,False,55.4,4.0,1524.37,,5.33,558.26,6097.45,142.9376167,8.665,B,103681,41,10,4,2012,,866064.4,814099.86,772859.25,818508.96,38407.10855360337
35,2012-10-19,829284.67,False,56.53,3.969,2694.71,,4.98,526.09,2051.88,142.8633629,8.665,B,103681,42,10,4,2012,,873643.14,866064.4,811328.4,831527.585,47531.728832266606
35,2012-10-26,865137.6,False,58.99,3.882,6221.06,42.48,103.0,273.9,996.79,142.7624113,8.665,B,103681,43,10,4,2012,,829284.67,873643.14,808821.5,845773.0175000001,28656.229347359465
36,2011-02-04,417521.7,False,46.68,2.98,,,,,,211.3333753,8.395,A,39910,5,2,1,2011,,372174.12,399191.05,467546.74,391630.6875,16735.939055036553
36,2011-02-11,401501.2,True,41.16,3.009,,,,,,211.6985093,8.395,A,39910,6,2,1,2011,Super Bowl,417521.7,372174.12,469563.7,399846.15,19933.653492104037
36,2011-02-18,427175.03,False,57.48,3.017,,,,,,212.0063522,8.395,A,39910,7,2,1,2011,,401501.2,417521.7,470281.03,397597.0175,18806.91602067079
36,2011-02-25,380279.44,False,67.73,3.053,,,,,,212.2912786,8.395,A,39910,8,2,1,2011,,427175.03,401501.2,447519.44,404593.0125,24066.86775288583
36,2011-03-04,402579.84,False,64.55,3.282,,,,,,212.576205,8.395,A,39910,9,3,1,2011,,380279.44,427175.03,480203.43,406619.3425,20505.150036151783
36,2011-03-11,407506.78,False,59.15,3.448,,,,,,212.8611313,8.395,A,39910,10,3,1,2011,,402579.84,380279.44,441434.2,402883.8775,19174.85263168133
36,2011-03-18,431412.22,False,64.9,3.487,,,,,,213.1096787,8.395,A,39910,11,3,1,2011,,407506.78,402579.84,428851.99,404385.2725,19265.405982498687
36,2011-03-25,390732.02,False,71.07,3.488,,,,,,213.3436744,8.395,A,39910,12,3,1,2011,,431412.22,407506.78,404438.51,405444.57,20976.66959979118
36,2011-04-01,385672.11,False,67.31,3.529,,,,,,213.5776701,8.3,A,39910,13,4,2,2011,,390732.02,431412.22,435972.82,408057.715,17087.258946535854
36,2011-04-08,428727.61,False,69.39,3.645,,,,,,213.8116658,8.3,A,39910,14,4,2,2011,,385672.11,390732.02,453016.91,403830.7825,20620.08420755589
36,2011-04-15,414986.54,False,73.25,3.763,,,,,,214.026217,8.3,A,39910,15,4,2,2011,,428727.61,385672.11,483699.56,409135.99,24285.261467624125
36,2011-04-22,374574.72,False,74.57,3.805,,,,,,214.1921572,8.3,A,39910,16,4,2,2011,,414986.54,428727.61,434116.8,405029.57,20329.5314348086
36,2011-04-29,340708.78,False,76.1,3.837,,,,,,214.3580974,8.3,A,39910,17,4,2,2011,,374574.72,414986.54,457899.64,400990.245,25150.764811261157
36,2011-05-06,393401.4,False,69.56,3.917,,,,,,214.5240376,8.3,A,39910,18,5,2,2011,,340708.78,374574.72,489372.02,389749.4125,39964.4317415286
36,2011-05-13,395316.65,False,76.73,3.92,,,,,,214.6899778,8.3,A,39910,19,5,2,2011,,393401.4,340708.78,476733.74,380917.86,31482.901536019144
36,2011-05-20,376183.44,False,73.02,3.925,,,,,,214.465412,8.3,A,39910,20,5,2,2011,,395316.65,393401.4,474917.98,376000.3875,25320.89598696901
36,2011-05-27,348655.2,False,81.28,3.786,,,,,,214.2408462,8.3,A,39910,21,5,2,2011,,376183.44,395316.65,447050.42,376402.5675,25303.473451526443
36,2011-06-03,373703.95,False,82.96,3.69,,,,,,214.0162805,8.3,A,39910,22,6,2,2011,,348655.2,376183.44,471088.88,378389.1725,21609.26379678485
36,2011-06-10,374182.04,False,82.41,3.633,,,,,,213.7917147,8.3,A,39910,23,6,2,2011,,373703.95,348655.2,467711.18,373464.81000000006,19152.61337045363
36,2011-06-17,394645.25,False,84.43,3.599,,,,,,213.7481256,8.3,A,39910,24,6,2,2011,,374182.04,373703.95,485694.72,368181.1575,13061.53856785276
36,2011-06-24,360009.94,False,83.95,3.569,,,,,,213.8402689,8.3,A,39910,25,6,2,2011,,394645.25,374182.04,434879.87,372796.61,18822.977348604523
36,2011-07-01,354270.77,False,85.33,3.502,,,,,,213.9324122,8.177,A,39910,26,7,3,2011,,360009.94,394645.25,434252.15,375635.295,14275.528613471552
36,2011-07-08,377464.62,False,84.71,3.44,,,,,,214.0245556,8.177,A,39910,27,7,3,2011,,354270.77,360009.94,471713.59,370777.0,17978.439544082037
36,2011-07-15,385631.48,False,85.63,3.55,,,,,,214.1083654,8.177,A,39910,28,7,3,2011,,377464.62,354270.77,466962.04,371597.645,18258.4135521074
36,2011-07-22,361311.41,False,83.31,3.637,,,,,,214.1713416,8.177,A,39910,29,7,3,2011,,385631.48,377464.62,452021.2,369344.2025,14669.167352958542
36,2011-07-29,354361.08,False,84.99,3.66,,,,,,214.2343177,8.177,A,39910,30,7,3,2011,,361311.41,385631.48,432451.91,369669.57,14405.175636742964
36,2011-08-05,381017.75,False,86.71,3.652,,,,,,214.2972939,8.177,A,39910,31,8,3,2011,,354361.08,361311.41,467442.94,369692.1475,14373.030775753983
36,2011-08-12,380188.69,False,87.64,3.608,,,,,,214.3602701,8.177,A,39910,32,8,3,2011,,381017.75,354361.08,470436.8,370580.43,15104.676991667608
36,2011-08-19,373267.58,False,87.24,3.534,,,,,,214.4239935,8.177,A,39910,33,8,3,2011,,380188.69,381017.75,437949.9,369219.7325,13451.54717801283
36,2011-08-26,344964.2,False,86.02,3.501,,,,,,214.4878416,8.177,A,39910,34,8,3,2011,,373267.58,380188.69,412050.73,372208.775,12395.407332273488
36,2011-09-02,350276.29,False,87.5,3.481,,,,,,214.5516896,8.177,A,39910,35,9,3,2011,,344964.2,373267.58,431294.45,369859.555,16956.706445955617
36,2011-09-09,352960.64,True,77.94,3.499,,,,,,214.6155376,8.177,A,39910,36,9,3,2011,Labor Day,350276.29,344964.2,434471.38,362174.19,17178.759095195073
36,2011-09-16,343108.12,False,82.06,3.473,,,,,,214.7934111,8.177,A,39910,37,9,3,2011,,352960.64,350276.29,454694.21,355367.1775,12387.559738222866
36,2011-09-23,322405.13,False,78.35,3.441,,,,,,215.1233185,8.177,A,39910,38,9,3,2011,,343108.12,352960.64,419348.59,347827.3125,4575.905486258867
36,2011-09-30,314910.37,False,81.52,3.328,,,,,,215.4532259,8.177,A,39910,39,9,3,2011,,322405.13,343108.12,422169.47,342187.54500000004,13828.458254832656
36,2011-10-07,346137.87,False,71.2,3.262,,,,,,215.7831333,7.716,A,39910,40,10,4,2011,,314910.37,322405.13,444351.61,333346.065,17697.534471040053
36,2011-10-14,342076.99,False,74.16,3.234,,,,,,216.0885258,7.716,A,39910,41,10,4,2011,,346137.87,314910.37,453308.15,331640.3725,15350.020132127169
36,2011-10-21,328633.34,False,67.89,3.308,,,,,,216.2468287,7.716,A,39910,42,10,4,2011,,342076.99,346137.87,424956.3,331382.59,15099.85981191495
36,2011-10-28,306193.81,False,71.31,3.306,,,,,,216.4051315,7.716,A,39910,43,10,4,2011,,328633.34,342076.99,392654.26,332939.6425,14157.250634431415
36,2011-11-04,313387.11,False,58.97,3.287,,,,,,216.5634344,7.716,A,39910,44,11,4,2011,,306193.81,328633.34,405860.37,330760.5025,18005.309598918564
36,2011-11-11,328498.92,False,63.5,3.254,65.32,519.25,,,1334.56,216.7217373,7.716,A,39910,45,11,4,2011,,313387.11,306193.81,425804.8,322572.8125,16018.653572666795
36,2011-11-18,332901.94,False,66.28,3.26,5.64,19.82,,,578.02,216.9395861,7.716,A,39910,46,11,4,2011,,328498.92,313387.11,411615.71,319178.295,11231.007683524502
36,2011-11-25,332811.55,True,66.41,3.181,7.09,,,,780.75,217.1812533,7.716,A,39910,47,11,4,2011,Thanksgiving,332901.94,328498.92,408891.49,320245.44499999995,12553.776595194477
36,2011-12-02,293350.51,False,53.57,3.164,,,10.0,,624.31,217.4229206,7.716,A,39910,48,12,4,2011,,332811.55,332901.94,360266.09,326899.88,9239.849357124356
36,2011-12-09,312298.37,False,50.64,3.147,,,-0.87,,1129.02,217.6645878,7.716,A,39910,49,12,4,2011,,293350.51,332811.55,404545.03,321890.73,19137.427446943308
36,2011-12-16,341503.92000000004,False,58.31,3.133,11.64,,1.14,,3752.18,217.8781339,7.716,A,39910,50,12,4,2011,,312298.37,293350.51,410214.7,317840.5925,18986.434877555217
36,2011-12-23,325262.46,False,55.41,3.098,17.01,,0.76,,2264.75,218.0541851,7.716,A,39910,51,12,4,2011,,341503.92000000004,312298.37,422093.59,319991.0875,21572.084530362667
36,2011-12-30,287425.22,True,48.26,3.132,548.91,1288.61,,50.4,412.21,218.2302364,7.716,A,39910,52,12,4,2011,Christmas,325262.46,341503.92000000004,359310.65,318103.815,20373.515588611303
36,2012-01-06,329467.82,False,57.18,3.129,5.92,2257.39,2.86,,1024.9,218.4062876,7.244,A,39910,1,1,1,2012,,287425.22,325262.46,384659.85,316622.4925,22839.39016752375
36,2012-01-13,325976.34,False,56.28,3.254,15.85,1402.86,7.04,,858.31,218.5823389,7.244,A,39910,2,1,1,2012,,329467.82,287425.22,410497.73,320914.85500000004,23363.21988036441
36,2012-01-20,330927.21,False,58.9,3.275,318.15,294.59,1.98,,589.99,218.6755292,7.244,A,39910,3,1,1,2012,,325976.34,329467.82,399191.05,317032.96,19823.83016474251
36,2012-01-27,301444.94,False,62.73,3.313,35.96,17.03,0.44,,381.04,218.7687195,7.244,A,39910,4,1,1,2012,,330927.21,325976.34,372174.12,318449.1475,20786.661523466915
36,2012-02-03,310982.87,False,61.33,3.421,1786.27,1.5,2.62,2.5,1373.38,218.8619099,7.244,A,39910,5,2,1,2012,,301444.94,330927.21,417521.7,321954.0775,13829.63906291767
36,2012-02-10,335741.9,True,54.49,3.462,810.75,5.5,3.82,,699.9,218.9551002,7.244,A,39910,6,2,1,2012,Super Bowl,310982.87,301444.94,401501.2,317332.84,13567.9091162181
36,2012-02-17,326316.73,False,54.38,3.503,377.29,417.07,0.44,,537.36,219.1148297,7.244,A,39910,7,2,1,2012,,335741.9,310982.87,427175.03,319774.23,16254.2951314728
36,2012-02-24,313270.45,False,62.21,3.55,90.73,171.14,,,872.76,219.3244636,7.244,A,39910,8,2,1,2012,,326316.73,335741.9,380279.44,318621.61,15337.400285740094
36,2012-03-02,315396.72000000003,False,64.54,3.619,512.15,0.02,,,2359.78,219.5340975,7.244,A,39910,9,3,1,2012,,313270.45,326316.73,402579.84,321577.9875,11609.533323117592
36,2012-03-09,318674.93,False,63.19,3.647,258.89,1.5,0.99,,1835.63,219.7437314,7.244,A,39910,10,3,1,2012,,315396.72000000003,313270.45,407506.78,322681.45,10415.130452917318
36,2012-03-16,335345.82,False,67.48,3.779,93.51,1.5,0.34,,612.83,219.8956335,7.244,A,39910,11,3,1,2012,,318674.93,315396.72000000003,431412.22,318414.7075,5717.846596885227
36,2012-03-23,317872.51,False,69.18,3.845,98.84,,1.7,,1382.01,219.9705599,7.244,A,39910,12,3,1,2012,,335345.82,318674.93,390732.02,320671.98,10031.962311476564
36,2012-03-30,304144.9,False,70.48,3.891,40.28,0.5,,,440.54,220.0454862,7.244,A,39910,13,3,1,2012,,317872.51,335345.82,385672.11,321822.495,9122.873274280735
36,2012-04-06,331026.11,False,73.95,3.934,375.2,,,12.41,1398.67,220.1204125,6.989,A,39910,14,4,2,2012,,304144.9,317872.51,428727.61,319009.54000000004,12770.230585768088
36,2012-04-13,339407.94,False,72.54,3.919,85.47,651.77,,,487.07,220.1953389,6.989,A,39910,15,4,2,2012,,331026.11,304144.9,414986.54,322097.335,14087.635790599685
36,2012-04-20,323915.32,False,70.87,3.918,177.77,317.91,,231.31,1473.96,220.2483937,6.989,A,39910,16,4,2,2012,,339407.94,331026.11,374574.72,323112.865,15442.300481177825
36,2012-04-27,308389.82,False,70.06,3.888,252.98,36.03,,,6621.24,220.3014485,6.989,A,39910,17,4,2,2012,,323915.32,339407.94,340708.78,324623.5675,15049.337280867529
36,2012-05-04,312467.52,False,77.17,3.835,621.82,,,18.38,1191.47,220.3545033,6.989,A,39910,18,5,2,2012,,308389.82,323915.32,393401.4,325684.7975,13154.233243162029
36,2012-05-11,330518.34,False,76.55,3.764,475.61,,,,818.06,220.4075581,6.989,A,39910,19,5,2,2012,,312467.52,308389.82,395316.65,321045.15,13894.399905943596
36,2012-05-18,324801.13,False,73.7,3.713,367.23,,,,1704.18,220.4252149,6.989,A,39910,20,5,2,2012,,330518.34,312467.52,376183.44,318822.75,10197.32107615948
36,2012-05-25,306098.17,False,78.94,3.636,517.28,,,0.92,1767.58,220.4287124,6.989,A,39910,21,5,2,2012,,324801.13,330518.34,348655.2,319044.2025,10353.206665430338
36,2012-06-01,306005.53,False,80.74,3.567,187.88,,,4.02,1674.5,220.4322099,6.989,A,39910,22,6,2,2012,,306098.17,324801.13,373703.95,318471.29,11170.46165676035
36,2012-06-08,338273.38,False,81.5,3.513,226.87,,,5.0,597.68,220.4357073,6.989,A,39910,23,6,2,2012,,306005.53,306098.17,374182.04,316855.7925,12691.837670331486
36,2012-06-15,333146.88,False,82.15,3.407,945.96,,,,2709.66,220.4494148,6.989,A,39910,24,6,2,2012,,338273.38,306005.53,394645.25,318794.5525,15708.393925224957
36,2012-06-22,306411.01,False,80.4,3.358,318.51,,,,1805.33,220.4886472,6.989,A,39910,25,6,2,2012,,333146.88,338273.38,360009.94,320880.99,17250.684670163628
36,2012-06-29,291530.43,False,86.68,3.273,1169.41,,,,2549.31,220.5278796,6.989,A,39910,26,6,2,2012,,306411.01,333146.88,354270.77,320959.2,17161.80304824112
36,2012-07-06,306578.89,False,81.52,3.232,249.73,,0.04,,659.16,220.567112,6.623,A,39910,27,7,3,2012,,291530.43,306411.01,377464.62,317340.42500000005,22163.33743551393
36,2012-07-13,298337.41,False,78.15,3.245,769.5,,0.01,,1530.69,220.6063444,6.623,A,39910,28,7,3,2012,,306578.89,291530.43,385631.48,309416.8025,17321.734278795
36,2012-07-20,303289.55,False,81.76,3.301,38.04,,,,886.99,220.6148749,6.623,A,39910,29,7,3,2012,,298337.41,306578.89,361311.41,300714.435,7230.467824154074
36,2012-07-27,279643.43,False,84.0,3.392,144.59,,,,1545.26,220.6234054,6.623,A,39910,30,7,3,2012,,303289.55,298337.41,354361.08,299934.07,6546.840644363835
36,2012-08-03,304989.97000000003,False,85.56,3.404,243.47,,2.4,64.47,1077.74,220.6319358,6.623,A,39910,31,8,3,2012,,279643.43,303289.55,381017.75,296962.32,12032.55419515584
36,2012-08-10,298947.51,False,84.41,3.49,25.14,,,1.98,1638.93,220.6404663,6.623,A,39910,32,8,3,2012,,304989.97000000003,279643.43,380188.69,296565.09,11628.709596570146
36,2012-08-17,314607.22000000003,False,85.89,3.571,442.05,,,,1381.39,220.7199609,6.623,A,39910,33,8,3,2012,,298947.51,304989.97000000003,373267.58,296717.615,11663.653115777915
36,2012-08-24,282545.55,False,81.26,3.574,196.4,,,,1012.91,220.8526787,6.623,A,39910,34,8,3,2012,,314607.22000000003,298947.51,344964.2,299547.03250000003,14752.939095540229
36,2012-08-31,282647.48,False,84.79,3.608,156.18,,,,329.61,220.9853964,6.623,A,39910,35,8,3,2012,,282545.55,314607.22000000003,350276.29,300272.5625,13462.776774825665
36,2012-09-07,293728.57,True,84.19,3.697,463.27,,1.75,,2480.2,221.1181142,6.623,A,39910,36,9,3,2012,Labor Day,282647.48,282545.55,352960.64,294686.94,15355.042171081675
36,2012-09-14,301893.63,False,78.16,3.692,788.5,,1.05,3.44,1591.72,221.2601207,6.623,A,39910,37,9,3,2012,,293728.57,282647.48,343108.12,293382.205,15091.81503197668
36,2012-09-21,293804.45,False,75.98,3.709,53.1,,,,1532.27,221.4578604,6.623,A,39910,38,9,3,2012,,301893.63,293728.57,322405.13,290203.8075,9395.440276832349
36,2012-09-28,270677.98,False,79.49,3.66,205.0,,,,1939.92,221.6556,6.623,A,39910,39,9,3,2012,,293804.45,301893.63,314910.37,293018.5325,7904.595818479408
36,2012-10-05,277137.86,False,73.57,3.611,211.09,,,,1007.44,221.8533396,6.228,A,39910,40,10,4,2012,,270677.98,293804.45,346137.87,290026.1575,13455.757486983925
36,2012-10-12,300236.85000000003,False,71.28,3.576,32.28,,,,1312.73,222.0510793,6.228,A,39910,41,10,4,2012,,277137.86,270677.98,342076.99,285878.48,14454.06134618576
36,2012-10-19,287360.05,False,74.06,3.57,29.01,,,,632.1,222.0951719,6.228,A,39910,42,10,4,2012,,300236.85000000003,277137.86,328633.34,285464.28500000003,13853.413511239802
36,2012-10-26,272489.41,False,74.39,3.494,463.05,1.74,,,795.76,222.1136566,6.228,A,39910,43,10,4,2012,,287360.05,300236.85000000003,306193.81,283853.185,12902.25041879914
37,2011-02-04,583835.1799999999,False,46.68,2.989,,,,,,211.3333753,8.395,C,39910,5,2,1,2011,,513672.36,526486.82,536006.73,527060.025,11816.990731568749
37,2011-02-11,522514.32,True,41.16,3.022,,,,,,211.6985093,8.395,C,39910,6,2,1,2011,Super Bowl,583835.1799999999,513672.36,529852.7,537402.815,31502.19967572393
37,2011-02-18,536840.6900000001,False,57.48,3.045,,,,,,212.0063522,8.395,C,39910,7,2,1,2011,,522514.32,583835.1799999999,510382.5,536627.17,31924.487693833828
