Store,Date,Weekly_Sales,IsHoliday,Type,Size,Temperature,Fuel_Price,CPI,Unemployment,MarkDown1,MarkDown2,MarkDown3,MarkDown4,MarkDown5,Year,WeekOfYear,Month,HolidayName,lag_1,lag_2,lag_52,rolling_mean_4,rolling_std_4
38,2011-08-19,362224.7,False,C,39690,91.74,3.743,129.2405806,13.503,0.0,0.0,0.0,0.0,0.0,2011,33,8,NoHoliday,387844.05,437631.44,329139.73,386542.3724999997,36690.54687658971
38,2011-08-26,365672.55,False,C,39690,94.61,3.74,129.2832581,13.503,0.0,0.0,0.0,0.0,0.0,2011,34,8,NoHoliday,362224.7,387844.05,322868.56,385707.8799999997,37358.6422764008
38,2011-09-02,416953.51,False,C,39690,93.66,3.798,129.3259355,13.503,0.0,0.0,0.0,0.0,0.0,2011,35,9,NoHoliday,365672.55,362224.7,377096.55,388343.1849999997,34764.51335649819
38,2011-09-09,397771.68,True,C,39690,88.0,3.913,129.3686129,13.503,0.0,0.0,0.0,0.0,0.0,2011,36,9,LaborDay,416953.51,365672.55,336227.69,383173.7024999997,25219.29542454902
38,2011-09-16,408188.88,False,C,39690,76.36,3.918,129.4306,13.503,0.0,0.0,0.0,0.0,0.0,2011,37,9,NoHoliday,397771.68,416953.51,336253.19,385655.6099999997,26297.578640738306
38,2011-09-23,394665.28,False,C,39690,82.95,3.789,129.5183333,13.503,0.0,0.0,0.0,0.0,0.0,2011,38,9,NoHoliday,408188.88,397771.68,330604.89999999997,397146.6549999997,22399.793003460352
38,2011-09-30,366819.83999999997,False,C,39690,83.26,3.877,129.6060667,13.503,0.0,0.0,0.0,0.0,0.0,2011,39,9,NoHoliday,394665.28,408188.88,360256.58,404394.8374999997,10175.878633966562
38,2011-10-07,449516.29,False,C,39690,70.44,3.827,129.6938,12.89,0.0,0.0,0.0,0.0,0.0,2011,40,10,NoHoliday,366819.83999999997,394665.28,351271.36,391861.4199999997,17667.856719343523
38,2011-10-14,400430.78,False,C,39690,67.31,3.805,129.7706452,12.89,0.0,0.0,0.0,0.0,0.0,2011,41,10,NoHoliday,449516.29,366819.83999999997,337743.26,404797.5724999997,34429.813527433056
38,2011-10-21,402709.17000000004,False,C,39690,73.05,3.842,129.7821613,12.89,0.0,0.0,0.0,0.0,0.0,2011,42,10,NoHoliday,400430.78,449516.29,339042.18,402858.0474999997,34393.58980913703
38,2011-10-28,378539.17,False,C,39690,67.41,3.727,129.7936774,12.89,0.0,0.0,0.0,0.0,0.0,2011,43,10,NoHoliday,402709.17000000004,400430.78,341219.63,404869.01999999967,33987.65336361308
38,2011-11-04,436970.1,False,C,39690,59.77,3.828,129.8051935,12.89,0.0,0.0,0.0,0.0,0.0,2011,44,11,NoHoliday,378539.17,402709.17000000004,380870.09,407798.8524999997,29870.09079292695
38,2011-11-11,411116.95,False,C,39690,48.76,3.824,129.8167097,12.89,7757.88,35953.32,314.59999999999997,0.0,81719.56,2011,45,11,NoHoliday,436970.1,378539.17,340147.2,404662.3049999997,24138.02215174272
38,2011-11-18,392003.13,False,C,39690,54.2,3.813,129.8268333,12.89,1380.5,411.00000000000006,66.0,0.0,101719.5,2011,46,11,NoHoliday,411116.95,436970.1,348593.99,407333.8474999997,24104.912508498615
38,2011-11-25,393715.71,True,C,39690,53.25,3.622,129.8364,12.89,858.5000000000001,0.0,263.0,0.0,30783.999999999996,2011,47,11,Thanksgiving,392003.13,411116.95,360857.98,404657.33749999973,25351.718252698654
38,2011-12-02,411252.02,False,C,39690,52.5,3.701,129.8459667,12.89,1196.1,0.0,126.9,0.0,102057.3,2011,48,12,NoHoliday,393715.71,392003.13,351925.36,408451.4724999997,20881.47147026335
38,2011-12-09,435401.64,False,C,39690,42.17,3.644,129.8555333,12.89,3235.6499999999996,0.0,129.32,0.0,84235.01999999999,2011,49,12,NoHoliday,411252.02,393715.71,355965.23,402021.9524999997,10603.200686348819
38,2011-12-16,404283.83999999997,False,C,39690,43.29,3.6,129.8980645,12.89,7950.279999999999,0.0,0.0,118.55999999999999,39881.92,2011,50,12,NoHoliday,435401.64,411252.02,334441.15,408093.12499999977,20176.98036838278
38,2011-12-23,419717.41,False,C,39690,45.4,3.541,129.9845484,12.89,3079.96,0.0,31.2,0.0,82581.2,2011,51,12,NoHoliday,404283.83999999997,435401.64,369106.72,411163.3024999997,17694.164423554525
38,2011-12-30,342667.35,True,C,39690,44.64,3.428,130.0710323,12.89,18712.71,102127.82,0.0,1335.6,40830.14,2011,52,12,Christmas,419717.41,404283.83999999997,303908.81,417663.7274999997,13403.76233620064
38,2012-01-06,478483.2,False,C,39690,50.43,3.599,130.1575161,12.187,509.33,146568.84999999998,3018.88,0.0,29710.74,2012,1,1,NoHoliday,342667.35,419717.41,386344.54,400517.5599999997,40605.274450501114
38,2012-01-13,423260.82,False,C,39690,48.07,3.657,130.244,12.187,59860.850000000006,6642.49,1688.0500000000002,0.0,58392.22,2012,2,1,NoHoliday,478483.2,342667.35,356138.79,411287.94999999966,55809.50253542811
38,2012-01-20,405215.91,False,C,39690,46.2,3.66,130.2792258,12.187,23752.23,868.5300000000001,1429.02,0.0,71262.81,2012,3,1,NoHoliday,423260.82,478483.2,341098.08,416032.1949999997,55822.224774786475
38,2012-01-27,412882.31,False,C,39690,50.43,3.675,130.3144516,12.187,1205.0,223.5,1456.0,0.0,113594.0,2012,4,1,NoHoliday,405215.91,423260.82,357557.16,412406.8199999997,55973.80390999292
38,2012-02-03,457711.68,False,C,39690,50.58,3.702,130.3496774,12.187,133565.84999999998,361.35,2896.2999999999997,8894.050000000001,143333.3,2012,5,2,NoHoliday,412882.31,405215.91,402341.76,429960.5599999997,33182.81400248739
38,2012-02-10,469787.38,True,C,39690,52.27,3.722,130.3849032,12.187,27467.25,594.13,1961.53,210.41,63651.41,2012,6,2,SuperBowl,457711.68,412882.31,377672.46,424767.6799999997,23174.062320321627
38,2012-02-17,415513.97000000003,False,C,39690,51.8,3.781,130.4546207,12.187,34968.780000000006,31357.260000000002,308.88,108.0,149104.26,2012,7,2,NoHoliday,469787.38,457711.68,364606.7,436399.3199999997,32116.631506380654
38,2012-02-24,409411.61,False,C,39690,53.13,3.95,130.5502069,12.187,5739.44,18416.16,0.0,160.16,136377.36,2012,8,2,NoHoliday,415513.97000000003,469787.38,354232.34,438973.83499999973,29050.0392048118
38,2012-03-02,471115.38,False,C,39690,52.27,4.178,130.6457931,12.187,102346.2,318.6,212.22,3719.5199999999995,172052.1,2012,9,3,NoHoliday,409411.61,415513.97000000003,405429.43,438106.1599999997,30121.201635535992
38,2012-03-09,452792.52999999997,False,C,39690,54.54,4.25,130.7413793,12.187,21724.47,91.8,0.0,1305.6000000000001,89347.92,2012,10,3,NoHoliday,471115.38,409411.61,357897.18,441457.08499999973,33576.66730047915
38,2012-03-16,428465.11,False,C,39690,64.44,4.273,130.8261935,12.187,24969.88,26.0,53.04,0.0,60219.64,2012,11,3,NoHoliday,452792.52999999997,471115.38,349459.95,437208.3724999997,29641.514963261485
38,2012-03-23,412456.48,False,C,39690,56.26,4.038,130.8966452,12.187,15679.559999999998,0.0,106.08,0.0,83192.72,2012,12,3,NoHoliday,428465.11,452792.52999999997,351541.62,440446.1574999997,27078.421670145526
38,2012-03-30,408679.36,False,C,39690,64.36,4.294,130.9670968,12.187,11037.52,26.0,0.0,1496.04,58319.04,2012,13,3,NoHoliday,412456.48,428465.11,382098.13,441207.3749999997,25933.786586443624
38,2012-04-06,499267.66000000003,False,C,39690,64.05,4.121,131.0375484,11.627,1311.75,0.0,554.9100000000001,0.0,79286.41,2012,14,4,NoHoliday,408679.36,412456.48,392152.3,425598.36999999965,20055.778124474215
38,2012-04-13,435790.74,False,C,39690,64.28,4.254,131.108,11.627,3043.68,35517.42,630.87,908.82,71925.81,2012,15,4,NoHoliday,499267.66000000003,408679.36,362758.94,437217.15249999973,42246.73649093371
38,2012-04-20,401615.8,False,C,39690,66.73,4.222,131.1173333,11.627,70615.26000000001,306.18,302.4,7606.9800000000005,67801.86,2012,16,4,NoHoliday,435790.74,499267.66000000003,362952.34,439048.5599999997,41898.211669780576
38,2012-04-27,419964.77,False,C,39690,77.99,4.193,131.1266667,11.627,23751.359999999997,0.0,152.82,0.0,67185.72,2012,17,4,NoHoliday,401615.8,435790.74,344225.99,436338.3899999997,44463.74230821082
38,2012-05-04,491755.69,False,C,39690,76.03,4.171,131.136,11.627,4233.5,0.0,653.0,0.0,117331.5,2012,18,5,NoHoliday,419964.77,401615.8,422186.65,439159.7424999997,42435.46673793546
38,2012-05-11,429914.6,False,C,39690,77.27,4.186,131.1453333,11.627,50271.840000000004,0.0,172.8,0.0,113678.63999999998,2012,19,5,NoHoliday,491755.69,419964.77,366977.79,437281.7499999997,38908.315459616446
38,2012-05-18,412314.71,False,C,39690,84.51,4.11,131.0983226,11.627,11188.38,0.0,0.0,0.0,75115.86,2012,20,5,NoHoliday,429914.6,491755.69,365730.76,435812.71499999973,39093.863835187956
38,2012-05-25,422810.12,False,C,39690,83.84,4.293,131.0287742,11.627,24456.6,0.0,27.0,0.0,90119.52,2012,21,5,NoHoliday,412314.71,429914.6,356886.1,438487.4424999997,36235.80707605072
38,2012-06-01,435579.7,False,C,39690,78.11,4.277,130.9592258,11.627,3464.08,0.0,31.799999999999997,0.0,46989.8,2012,22,6,NoHoliday,422810.12,412314.71,396826.06,439198.7799999997,35775.99839477763
38,2012-06-08,448110.25,False,C,39690,84.83,4.103,130.8896774,11.627,26530.74,0.0,637.2,0.0,107956.26000000001,2012,23,6,NoHoliday,435579.7,422810.12,381763.02,425154.78249999974,10028.287850015431
38,2012-06-15,430222.07,False,C,39690,85.94,4.144,130.8295333,11.627,33677.259999999995,0.0,6.890000000000001,0.0,95409.54000000001,2012,24,6,NoHoliday,448110.25,435579.7,356797.0,429703.6949999997,15526.610248084018
38,2012-06-22,405938.35,False,C,39690,91.61,4.014,130.7929,11.627,31104.0,0.0,0.0,0.0,121065.29999999999,2012,25,6,NoHoliday,430222.07,448110.25,354078.95,434180.5349999997,10660.681734853602
38,2012-06-29,404634.36,False,C,39690,90.47,3.875,130.7562667,11.627,18579.68,0.0,0.0,1424.1100000000001,76706.37,2012,26,6,NoHoliday,405938.35,430222.07,387334.04,429962.59249999974,17683.522704526258
38,2012-07-06,471086.22,False,C,39690,89.13,3.765,130.7196333,10.926,21842.46,0.0,218.7,0.0,61132.31999999999,2012,27,7,NoHoliday,404634.36,405938.35,399699.17,422226.2574999997,20886.078886054147
38,2012-07-13,416036.75,False,C,39690,95.61,3.723,130.683,10.926,32912.46,0.0,110.69999999999999,0.0,40623.659999999996,2012,28,7,NoHoliday,471086.22,404634.36,367181.71,427970.2499999997,31059.222688836984
38,2012-07-20,441683.74,False,C,39690,85.53,3.726,130.7012903,10.926,3977.1200000000003,0.0,10.07,0.0,67943.35,2012,29,7,NoHoliday,416036.75,471086.22,365562.67,424423.9199999997,31522.784591289175
38,2012-07-27,407186.47000000003,False,C,39690,93.47,3.769,130.7195806,10.926,13.770000000000001,0.0,0.0,0.0,82761.27,2012,30,7,NoHoliday,441683.74,416036.75,355131.33,433360.26749999967,29539.858422198162
38,2012-08-03,469311.17,False,C,39690,88.16,3.76,130.737871,10.926,28898.1,0.0,931.15,2697.75,92942.29999999999,2012,31,8,NoHoliday,407186.47000000003,441683.74,437631.44,433998.2949999997,28729.028898310793
38,2012-08-10,436690.13,False,C,39690,95.91,3.811,130.7561613,10.926,10640.300000000001,0.0,262.90000000000003,2484.9,97983.05,2012,32,8,NoHoliday,469311.17,407186.47000000003,387844.05,433554.53249999974,27968.84316314807
38,2012-08-17,411866.45999999996,False,C,39690,94.87,4.002,130.7909677,10.926,13424.95,0.0,282.7,617.1,138594.5,2012,33,8,NoHoliday,436690.13,469311.17,362224.7,438717.8774999997,25449.86774859347
38,2012-08-24,397428.22,False,C,39690,85.32,4.055,130.8381613,10.926,15655.12,0.0,2080.0,40.56,74084.40000000001,2012,34,8,NoHoliday,411866.45999999996,436690.13,365672.55,431263.5574999997,28478.190719705875
38,2012-08-31,424904.95,False,C,39690,89.78,4.093,130.8853548,10.926,25429.559999999998,0.0,1489.28,17374.24,91533.52,2012,35,8,NoHoliday,397428.22,411866.45999999996,416953.51,428823.9949999997,31487.24662724345
38,2012-09-07,490274.82,True,C,39690,88.52,4.124,130.9325484,10.926,27793.199999999997,0.0,7807.96,311.64,130272.40999999999,2012,36,9,LaborDay,424904.95,397428.22,397771.68,417722.4399999997,16906.70065441859
38,2012-09-14,430944.39,False,C,39690,83.64,4.133,130.9776667,10.926,54446.6,0.0,804.44,0.0,118356.16,2012,37,9,NoHoliday,490274.82,424904.95,408188.88,431118.6124999997,41003.066593378266
38,2012-09-21,409600.98,False,C,39690,82.97,4.125,131.0103333,10.926,10602.9,0.0,0.0,82.5,123849.00000000001,2012,38,9,NoHoliday,430944.39,490274.82,394665.28,435888.09499999974,39081.74140826656
38,2012-09-28,398468.08,False,C,39690,81.22,3.966,131.043,10.926,11089.1,0.0,0.0,1606.55,44137.5,2012,39,9,NoHoliday,409600.98,430944.39,366819.83999999997,438931.28499999974,35388.105077887936
38,2012-10-05,458479.01,False,C,39690,81.61,3.966,131.0756667,10.199,13833.039999999999,0.0,312.0,0.0,95194.84,2012,40,10,NoHoliday,398468.08,409600.98,449516.29,432322.0674999998,40917.64006106977
38,2012-10-12,437320.66,False,C,39690,71.74,4.468,131.1083333,10.199,11538.51,0.0,493.62,12.540000000000001,39952.439999999995,2012,41,10,NoHoliday,458479.01,398468.08,400430.78,424373.11499999976,26430.289062205164
38,2012-10-19,428806.46,False,C,39690,68.66,4.449,131.1499677,10.199,17310.15,0.0,508.2,0.0,21355.399999999998,2012,42,10,NoHoliday,437320.66,458479.01,402709.17000000004,425967.1824999997,27141.441876205154
38,2012-10-26,417290.38,False,C,39690,65.95,4.301,131.1930968,10.199,8009.28,363.42,164.7,0.0,18618.12,2012,43,10,NoHoliday,428806.46,437320.66,378539.17,430768.5524999997,24886.207011793053
39,2011-02-04,1343773.94,False,A,184109,45.96,2.989,211.3333753,8.395,0.0,0.0,0.0,0.0,0.0,2011,5,2,NoHoliday,1158698.44,1243370.74,1230596.8,1204935.9224999996,37124.414331081294
39,2011-02-11,1227893.8900000001,True,A,184109,40.34,3.022,211.6985093,8.395,0.0,0.0,0.0,0.0,0.0,2011,6,2,SuperBowl,1343773.94,1158698.44,1266229.07,1234760.6274999995,80562.25164288464
39,2011-02-18,1335233.74,False,A,184109,58.2,3.045,212.0063522,8.395,0.0,0.0,0.0,0.0,0.0,2011,7,2,NoHoliday,1227893.8900000001,1343773.94,1230591.97,1243434.2524999997,76353.82048532144
39,2011-02-25,1240921.19,False,A,184109,67.77,3.065,212.2912786,8.395,0.0,0.0,0.0,0.0,0.0,2011,8,2,NoHoliday,1335233.74,1227893.8900000001,1168582.02,1266400.0024999997,89082.65242138557
39,2011-03-04,1316385.43,False,A,184109,63.56,3.288,212.576205,8.395,0.0,0.0,0.0,0.0,0.0,2011,9,3,NoHoliday,1240921.19,1335233.74,1266254.21,1286955.6899999997,61009.712490076825
39,2011-03-11,1283716.81,False,A,184109,58.35,3.459,212.8611313,8.395,0.0,0.0,0.0,0.0,0.0,2011,10,3,NoHoliday,1316385.43,1240921.19,1244391.83,1280108.5624999995,53593.58947288956
39,2011-03-18,1348410.05,False,A,184109,65.28,3.488,213.1096787,8.395,0.0,0.0,0.0,0.0,0.0,2011,11,3,NoHoliday,1283716.81,1316385.43,1301590.1300000001,1294064.2924999995,41329.63555034392
39,2011-03-25,1284334.79,False,A,184109,71.17,3.473,213.3436744,8.395,0.0,0.0,0.0,0.0,0.0,2011,12,3,NoHoliday,1348410.05,1283716.81,1235094.66,1297358.3699999996,45969.37563444514
39,2011-04-01,1316849.36,False,A,184109,66.57,3.524,213.5776701,8.3,0.0,0.0,0.0,0.0,0.0,2011,13,4,NoHoliday,1284334.79,1348410.05,1463942.62,1308211.7699999998,30837.334904763997
39,2011-04-08,1350646.16,False,A,184109,69.45,3.622,213.8116658,8.3,0.0,0.0,0.0,0.0,0.0,2011,14,4,NoHoliday,1316849.36,1284334.79,1327035.27,1308327.7524999997,30879.168315316845
39,2011-04-15,1348031.55,False,A,184109,73.19,3.743,214.026217,8.3,0.0,0.0,0.0,0.0,0.0,2011,15,4,NoHoliday,1350646.16,1316849.36,1242874.98,1325060.0899999996,31229.43994202965
39,2011-04-22,1563140.85,False,A,184109,74.98,3.807,214.1921572,8.3,0.0,0.0,0.0,0.0,0.0,2011,16,4,NoHoliday,1348031.55,1350646.16,1280231.85,1324965.4649999999,31135.53855990511
39,2011-04-29,1379651.8699999999,False,A,184109,76.47,3.81,214.3580974,8.3,0.0,0.0,0.0,0.0,0.0,2011,17,4,NoHoliday,1563140.85,1348031.55,1263836.59,1394666.9799999997,113360.37341153107
39,2011-05-06,1370920.8699999999,False,A,184109,68.75,3.906,214.5240376,8.3,0.0,0.0,0.0,0.0,0.0,2011,18,5,NoHoliday,1379651.8699999999,1563140.85,1355704.21,1410367.6074999997,102851.92513232704
39,2011-05-13,1325022.77,False,A,184109,77.39,3.899,214.6899778,8.3,0.0,0.0,0.0,0.0,0.0,2011,19,5,NoHoliday,1370920.8699999999,1379651.8699999999,1226997.7,1415436.2849999997,99368.31042772117
39,2011-05-20,1373907.21,False,A,184109,73.31,3.907,214.465412,8.3,0.0,0.0,0.0,0.0,0.0,2011,20,5,NoHoliday,1325022.77,1370920.8699999999,1350673.98,1409684.0899999996,105073.05039311618
39,2011-05-27,1406124.14,False,A,184109,82.1,3.786,214.2408462,8.3,0.0,0.0,0.0,0.0,0.0,2011,21,5,NoHoliday,1373907.21,1325022.77,1365541.59,1362375.6799999997,25164.148324346108
39,2011-06-03,1541745.59,False,A,184109,83.59,3.699,214.0162805,8.3,0.0,0.0,0.0,0.0,0.0,2011,22,6,NoHoliday,1406124.14,1373907.21,1512207.95,1368993.7474999996,33366.494293857584
39,2011-06-10,1442092.08,False,A,184109,82.75,3.648,213.7917147,8.3,0.0,0.0,0.0,0.0,0.0,2011,23,6,NoHoliday,1541745.59,1406124.14,1371405.33,1411699.9274999998,92887.35627922264
39,2011-06-17,1451392.67,False,A,184109,85.21,3.637,213.7481256,8.3,0.0,0.0,0.0,0.0,0.0,2011,24,6,NoHoliday,1442092.08,1541745.59,1368312.45,1440967.255,72729.24752111553
39,2011-06-24,1363167.95,False,A,184109,84.06,3.594,213.8402689,8.3,0.0,0.0,0.0,0.0,0.0,2011,25,6,NoHoliday,1451392.67,1442092.08,1280414.8,1460338.6199999996,57675.15597328906
39,2011-07-01,1429829.36,False,A,184109,84.93,3.524,213.9324122,8.177,0.0,0.0,0.0,0.0,0.0,2011,26,7,NoHoliday,1363167.95,1451392.67,1352547.7,1449599.5724999995,73077.33700534777
39,2011-07-08,1414564.53,False,A,184109,84.33,3.48,214.0245556,8.177,0.0,0.0,0.0,0.0,0.0,2011,27,7,NoHoliday,1429829.36,1363167.95,1330473.47,1421620.5149999997,39956.44995163322
39,2011-07-15,1380257.12,False,A,184109,85.96,3.575,214.1083654,8.177,0.0,0.0,0.0,0.0,0.0,2011,28,7,NoHoliday,1414564.53,1429829.36,1339811.68,1414738.6274999997,37553.58006339173
39,2011-07-22,1416005.59,False,A,184109,84.6,3.651,214.1713416,8.177,0.0,0.0,0.0,0.0,0.0,2011,29,7,NoHoliday,1380257.12,1414564.53,1314651.83,1396954.7399999998,30611.56119379009
39,2011-07-29,1426418.53,False,A,184109,86.24,3.682,214.2343177,8.177,0.0,0.0,0.0,0.0,0.0,2011,30,7,NoHoliday,1416005.59,1380257.12,1308222.24,1410164.1499999997,21092.152515323443
39,2011-08-05,1518790.89,False,A,184109,87.73,3.684,214.2972939,8.177,0.0,0.0,0.0,0.0,0.0,2011,31,8,NoHoliday,1426418.53,1416005.59,1409989.67,1409311.4424999997,20076.625195378318
39,2011-08-12,1514055.97,False,A,184109,88.27,3.638,214.3602701,8.177,0.0,0.0,0.0,0.0,0.0,2011,32,8,NoHoliday,1518790.89,1426418.53,1371465.66,1435368.0324999997,59024.24249017333
39,2011-08-19,1629066.9,False,A,184109,87.93,3.554,214.4239935,8.177,0.0,0.0,0.0,0.0,0.0,2011,33,8,NoHoliday,1514055.97,1518790.89,1471816.52,1468817.7449999996,55168.316301737956
39,2011-08-26,1573898.63,False,A,184109,86.49,3.523,214.4878416,8.177,0.0,0.0,0.0,0.0,0.0,2011,34,8,NoHoliday,1629066.9,1514055.97,1417515.93,1522083.0724999998,83011.07732996627
39,2011-09-02,1465089.85,False,A,184109,88.65,3.533,214.5516896,8.177,0.0,0.0,0.0,0.0,0.0,2011,35,9,NoHoliday,1573898.63,1629066.9,1345167.61,1558953.0974999997,54061.906526199564
39,2011-09-09,1429345.86,True,A,184109,79.15,3.546,214.6155376,8.177,0.0,0.0,0.0,0.0,0.0,2011,36,9,LaborDay,1465089.85,1573898.63,1279666.47,1545527.8374999994,71284.46559956303
39,2011-09-16,1372500.6300000001,False,A,184109,83.11,3.526,214.7934111,8.177,0.0,0.0,0.0,0.0,0.0,2011,37,9,NoHoliday,1429345.86,1465089.85,1252915.43,1524350.3099999996,93020.15529849159
39,2011-09-23,1338657.95,False,A,184109,78.75,3.467,215.1233185,8.177,0.0,0.0,0.0,0.0,0.0,2011,38,9,NoHoliday,1372500.6300000001,1429345.86,1199449.54,1460208.7424999997,84841.90443547485
39,2011-09-30,1311775.83,False,A,184109,81.51,3.355,215.4532259,8.177,0.0,0.0,0.0,0.0,0.0,2011,39,9,NoHoliday,1338657.95,1372500.6300000001,1219583.91,1401398.5724999998,56595.36641992471
39,2011-10-07,1443884.39,False,A,184109,71.68,3.285,215.7831333,7.716,0.0,0.0,0.0,0.0,0.0,2011,40,10,NoHoliday,1311775.83,1338657.95,1286598.59,1363070.0674999997,50690.12547534008
39,2011-10-14,1384721.84,False,A,184109,73.79,3.274,216.0885258,7.716,0.0,0.0,0.0,0.0,0.0,2011,41,10,NoHoliday,1443884.39,1311775.83,1238742.0,1366704.6999999997,57137.54836097338
39,2011-10-21,1465283.29,False,A,184109,67.65,3.353,216.2468287,7.716,0.0,0.0,0.0,0.0,0.0,2011,42,10,NoHoliday,1384721.84,1443884.39,1261109.01,1369760.0024999997,57872.801135640795
39,2011-10-28,1472663.1,False,A,184109,71.05,3.372,216.4051315,7.716,0.0,0.0,0.0,0.0,0.0,2011,43,10,NoHoliday,1465283.29,1384721.84,1294769.08,1401416.3374999997,68791.10876758496
39,2011-11-04,1553629.59,False,A,184109,58.04,3.332,216.5634344,7.716,0.0,0.0,0.0,0.0,0.0,2011,44,11,NoHoliday,1472663.1,1465283.29,1293707.19,1441638.1549999998,39858.71760054634
39,2011-11-11,1456957.38,False,A,184109,63.11,3.297,216.7217373,7.716,622638.8,747463.5,23998.1,169046.5,741316.1,2011,45,11,NoHoliday,1553629.59,1472663.1,1291398.71,1469074.4549999998,69022.18439797295
39,2011-11-18,1510397.27,False,A,184109,66.09,3.308,216.9395861,7.716,236527.2,15065.4,11375.699999999999,34042.4,485935.8,2011,46,11,NoHoliday,1456957.38,1553629.59,1370659.54,1487133.3399999996,44792.67930010893
39,2011-11-25,2338832.4,True,A,184109,66.36,3.236,217.1812533,7.716,15909.68,20798.74,5475957.36,5519.54,346155.53,2011,47,11,Thanksgiving,1510397.27,1456957.38,2149355.2,1498411.8349999995,43104.98931998907
39,2011-12-02,1632894.58,False,A,184109,53.14,3.172,217.4229206,7.716,201736.28,4043.96,142800.68000000002,245807.08,1267947.72,2011,48,12,NoHoliday,2338832.4,1510397.27,1431910.98,1714954.1599999997,417794.02220393147
39,2011-12-09,1781528.77,False,A,184109,49.36,3.158,217.6645878,7.716,316869.45,0.0,20757.56,96190.09,1608128.7,2011,49,12,NoHoliday,1632894.58,2338832.4,1630564.48,1734770.4074999997,409386.9229682287
39,2011-12-16,1991824.05,False,A,184109,58.58,3.159,217.8781339,7.716,61136.6,1060.5,35400.4,45560.200000000004,483293.3,2011,50,12,NoHoliday,1781528.77,1632894.58,1842172.46,1815913.255,365815.33479134564
39,2011-12-23,2554482.84,False,A,184109,54.62,3.112,218.0541851,7.716,216953.80000000002,1129.8,93737.0,14944.300000000001,343815.5,2011,51,12,NoHoliday,1991824.05,1781528.77,2495489.25,1936269.9499999997,306117.7508123459
39,2011-12-30,1537139.56,True,A,184109,47.6,3.129,218.2302364,7.716,364719.36000000004,3666466.16,13188.599999999999,26101.800000000003,566963.6000000001,2011,52,12,Christmas,2554482.84,1991824.05,1230012.16,1990182.5599999998,403991.9987785763
39,2012-01-06,1478537.93,False,A,184109,55.83,3.157,218.4062876,7.244,312260.19,1609069.65,8292.42,8114.4,665035.8,2012,1,1,NoHoliday,1537139.56,2554482.84,1224475.12,1966243.8049999997,433946.85099446913
39,2012-01-13,1369125.37,False,A,184109,54.66,3.261,218.5823389,7.244,538895.24,931486.44,5646.72,32465.24,713199.64,2012,2,1,NoHoliday,1478537.93,1537139.56,1193199.3900000001,1890496.095,498569.99593421805
39,2012-01-20,1394841.03,False,A,184109,58.04,3.268,218.6755292,7.244,64387.4,280399.0,6339.2,36802.5,125895.7,2012,3,1,NoHoliday,1369125.37,1478537.93,1243370.74,1734821.4249999998,550859.2649796172
39,2012-01-27,1320301.61,False,A,184109,60.65,3.29,218.7687195,7.244,77234.45999999999,177926.16,5692.5,276.0,113663.7,2012,4,1,NoHoliday,1394841.03,1369125.37,1158698.44,1444910.9724999997,77216.88354066478
39,2012-02-03,1396150.15,False,A,184109,60.69,3.36,218.8619099,7.244,3046624.62,129274.26,15779.61,2172436.02,1680439.8,2012,5,2,NoHoliday,1320301.61,1394841.03,1343773.94,1390701.4849999996,66216.9365081179
39,2012-02-10,1442988.44,True,A,184109,52.89,3.409,218.9551002,7.244,489815.89999999997,132407.1,8068.200000000001,496567.39999999997,643901.3,2012,6,2,SuperBowl,1396150.15,1320301.61,1227893.8900000001,1370104.5399999998,35456.82044531161
39,2012-02-17,1511041.69,False,A,184109,52.75,3.51,219.1148297,7.244,1094268.0,487403.7,1743.0,464205.0,1655293.5,2012,7,2,NoHoliday,1442988.44,1396150.15,1335233.74,1388570.3074999996,50723.84112734827
39,2012-02-24,1412065.04,False,A,184109,61.1,3.555,219.3244636,7.244,532214.24,465105.04,136.0,66885.48,700128.68,2012,8,2,NoHoliday,1511041.69,1442988.44,1240921.19,1417620.4724999997,80214.28260357116
39,2012-03-02,1453047.02,False,A,184109,64.05,3.63,219.5340975,7.244,1575846.15,68927.55,496.8,398905.56,890639.58,2012,9,3,NoHoliday,1412065.04,1511041.69,1316385.43,1440561.3299999996,50851.95329399139
39,2012-03-09,1470764.35,False,A,184109,61.64,3.669,219.7437314,7.244,392551.76,19460.24,242.76,49983.399999999994,1956106.36,2012,10,3,NoHoliday,1453047.02,1412065.04,1283716.81,1454785.5474999999,41360.164221453466
39,2012-03-16,1522421.07,False,A,184109,65.81,3.734,219.8956335,7.244,286388.64,12706.35,430.56,134360.25,928149.36,2012,11,3,NoHoliday,1470764.35,1453047.02,1348410.05,1461729.5249999997,41049.82599704075
39,2012-03-23,1469593.3699999999,False,A,184109,67.91,3.787,219.9705599,7.244,304900.4,6395.900000000001,285.6,21412.3,257755.4,2012,12,3,NoHoliday,1522421.07,1470764.35,1284334.79,1464574.3699999999,45733.52558887765
39,2012-03-30,1499727.02,False,A,184109,69.11,3.845,220.0454862,7.244,581230.68,6379.759999999999,0.0,67930.64,1056205.24,2012,13,3,NoHoliday,1469593.3699999999,1522421.07,1316849.36,1478956.4525,30084.60029189321
